Marital status;Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Gender;Scholarship holder;Age at enrollment;Target
1;1;1;1;7;3;0;0;20;Enrolled
1;1;19;38;9;9;0;1;20;Graduate
1;1;34;38;0;7;0;0;20;Dropout
1;1;1;37;4;9;0;0;19;Graduate
1;1;19;19;9;9;0;1;18;Graduate
1;1;38;37;7;8;0;1;18;Graduate
1;1;1;38;4;9;0;0;19;Dropout
1;103;37;37;9;9;1;0;20;Graduate
1;1;19;1;3;7;0;1;22;Graduate
1;1;19;37;5;4;0;1;18;Graduate
1;1;1;1;4;8;0;0;19;Graduate
1;1;19;37;9;9;0;1;20;Graduate
1;1;38;37;5;6;0;1;19;Graduate
1;1;19;37;5;6;0;0;18;Dropout
1;1;1;37;3;3;0;0;20;Dropout
1;1;1;2;9;3;0;1;19;Graduate
1;1;1;19;5;7;0;0;18;Enrolled
1;1;37;37;9;9;0;0;18;Graduate
1;1;34;38;0;4;0;0;22;Dropout
1;1;37;37;9;9;0;0;18;Graduate
1;1;19;1;9;9;0;0;20;Graduate
1;1;19;38;5;5;0;0;19;Graduate
1;1;38;19;5;8;0;1;19;Graduate
1;1;38;19;5;0;0;0;21;Graduate
1;1;19;1;5;5;0;1;19;Dropout
1;1;38;1;7;4;0;1;19;Graduate
2;1;37;37;5;4;0;0;45;Enrolled
2;1;36;36;99;5;0;1;28;Dropout
2;1;3;3;2;2;0;0;28;Graduate
1;1;38;19;9;5;0;0;25;Enrolled
1;1;1;38;4;4;0;0;19;Dropout
1;1;38;38;9;5;0;0;19;Graduate
1;1;38;38;9;5;1;0;20;Enrolled
1;1;1;1;9;9;1;0;22;Enrolled
1;1;38;19;9;9;1;1;20;Graduate
1;1;19;37;7;7;1;0;20;Enrolled
1;1;38;19;4;90;1;0;20;Dropout
1;1;3;2;3;2;0;0;27;Graduate
1;1;1;1;9;4;0;0;22;Graduate
1;1;37;37;9;9;0;0;19;Dropout
1;1;19;38;3;3;0;0;19;Dropout
1;1;4;39;2;2;0;0;18;Enrolled
1;1;3;3;2;5;0;0;19;Dropout
1;1;19;37;9;6;0;0;20;Dropout
2;1;38;19;3;3;0;0;39;Dropout
2;1;37;37;4;7;0;0;37;Graduate
2;1;1;1;4;6;0;0;30;Dropout
2;1;37;37;9;9;0;0;41;Graduate
4;1;37;37;5;7;0;0;40;Dropout
1;1;9;22;4;3;0;0;20;Dropout
2;1;19;19;9;9;0;0;28;Graduate
1;1;19;37;9;4;0;0;19;Dropout
1;1;37;37;5;9;0;0;23;Dropout
1;1;2;3;2;2;0;0;18;Dropout
1;1;1;19;4;8;0;0;24;Graduate
1;1;1;19;5;5;0;0;21;Enrolled
1;1;19;19;7;7;0;0;19;Graduate
1;1;37;19;9;10;0;0;19;Dropout
1;1;37;37;9;9;0;0;48;Dropout
2;1;37;37;9;9;0;0;38;Dropout
1;1;1;37;3;7;0;0;19;Graduate
2;1;37;1;9;4;1;0;30;Dropout
1;1;37;19;9;9;1;1;24;Graduate
1;1;1;19;9;5;1;0;19;Graduate
1;1;1;1;9;9;1;0;21;Enrolled
1;1;1;1;5;5;1;1;21;Graduate
1;1;5;1;4;4;1;0;19;Dropout
1;1;3;1;2;4;1;0;18;Enrolled
1;1;37;38;9;7;1;1;18;Graduate
1;1;1;3;1;4;1;0;19;Dropout
1;1;1;19;9;9;1;1;19;Graduate
1;1;3;19;2;9;1;0;18;Enrolled
1;1;37;19;9;9;1;0;25;Enrolled
1;1;37;1;9;2;1;0;18;Enrolled
5;1;1;19;4;7;1;0;29;Dropout
1;1;19;37;90;5;1;0;21;Dropout
1;1;1;1;4;7;1;1;18;Graduate
1;1;19;1;9;9;1;1;20;Dropout
1;1;19;37;9;7;1;0;27;Dropout
1;1;3;1;4;9;1;0;21;Enrolled
1;1;37;37;5;9;1;0;20;Dropout
1;1;38;19;7;9;1;0;28;Dropout
1;1;37;19;9;8;1;1;24;Enrolled
1;1;3;2;2;2;1;0;22;Enrolled
1;1;37;19;9;9;1;0;20;Graduate
1;1;1;1;4;4;1;0;21;Graduate
1;1;1;3;9;2;1;0;23;Dropout
1;1;19;1;7;3;1;0;18;Graduate
1;1;1;12;4;4;1;1;20;Graduate
1;1;1;38;4;5;1;0;19;Graduate
2;1;1;1;4;6;1;0;32;Graduate
1;1;19;19;9;9;1;0;20;Dropout
1;1;38;37;7;7;1;0;32;Graduate
1;1;38;19;9;6;1;0;28;Enrolled
1;1;1;38;5;5;1;1;21;Graduate
1;1;38;37;9;6;1;1;19;Graduate
1;1;19;19;9;9;1;0;24;Dropout
1;1;38;38;9;8;1;0;18;Dropout
1;1;1;37;6;6;1;0;20;Graduate
1;1;38;37;9;7;1;0;25;Dropout
1;1;37;37;9;9;1;0;25;Dropout
1;1;1;1;4;5;1;0;18;Dropout
1;1;19;1;7;5;1;0;19;Dropout
1;1;19;3;9;9;1;0;18;Dropout
1;1;19;1;4;4;1;0;25;Dropout
1;1;34;34;0;0;1;0;38;Dropout
1;1;1;1;1;7;1;0;19;Dropout
1;1;1;19;9;9;1;0;19;Graduate
1;1;38;37;9;4;1;1;22;Graduate
1;1;2;1;3;5;1;0;18;Enrolled
1;1;19;19;3;9;1;0;32;Dropout
1;1;2;39;2;5;1;0;37;Graduate
1;1;37;37;9;6;1;0;21;Dropout
1;1;1;3;4;1;1;0;18;Dropout
1;1;43;3;123;123;1;0;19;Graduate
1;1;1;19;4;8;1;1;19;Graduate
1;41;1;1;9;7;0;0;19;Graduate
1;1;19;38;9;9;1;1;19;Graduate
1;26;1;1;9;7;1;0;21;Enrolled
4;1;19;19;7;8;0;0;28;Enrolled
1;17;1;1;3;5;0;0;19;Dropout
1;1;37;37;9;6;0;0;28;Dropout
1;1;19;19;7;9;0;1;19;Graduate
2;1;19;38;3;7;0;0;32;Graduate
1;1;19;37;9;8;0;0;26;Dropout
2;1;37;37;9;9;0;0;25;Dropout
2;1;38;31;4;1;0;0;31;Dropout
1;1;37;1;9;5;0;1;20;Graduate
1;1;1;37;8;9;0;0;19;Dropout
1;1;37;19;5;9;0;0;23;Dropout
1;1;37;1;9;9;0;0;18;Graduate
1;1;19;38;9;8;0;1;19;Dropout
1;1;38;19;9;10;0;0;18;Graduate
1;1;1;1;4;6;0;0;21;Enrolled
1;1;37;37;9;7;0;0;20;Enrolled
1;1;1;19;4;9;0;0;24;Graduate
1;1;37;37;9;6;0;1;18;Enrolled
1;1;3;37;2;6;0;0;25;Graduate
1;1;2;3;2;2;0;0;20;Graduate
1;1;19;37;5;9;0;0;18;Graduate
1;1;34;34;0;0;0;0;24;Dropout
1;1;1;1;5;10;0;0;18;Enrolled
1;1;38;37;9;9;0;0;21;Dropout
1;1;1;19;5;10;0;0;18;Graduate
1;1;12;19;5;5;0;0;20;Dropout
1;1;1;1;4;4;0;0;19;Dropout
1;1;3;1;2;9;0;0;20;Graduate
1;1;38;19;9;6;0;0;20;Graduate
1;1;3;1;4;3;0;1;20;Graduate
1;1;1;1;4;8;0;0;20;Graduate
1;1;38;38;9;7;0;0;18;Dropout
1;1;3;1;4;4;0;0;18;Graduate
4;1;37;38;9;9;0;0;30;Enrolled
1;1;4;19;2;5;0;0;18;Graduate
1;1;37;37;4;8;0;0;35;Dropout
1;1;19;37;7;8;0;0;31;Dropout
1;1;37;37;9;9;0;0;19;Dropout
1;1;1;19;4;5;0;0;19;Graduate
1;1;19;37;4;8;0;0;19;Graduate
1;1;3;3;2;3;0;0;19;Graduate
1;1;1;38;9;90;0;0;21;Graduate
1;1;34;34;0;0;0;0;18;Dropout
1;1;37;37;9;9;0;0;18;Enrolled
1;1;38;38;4;9;1;0;19;Graduate
1;1;3;19;3;9;1;0;18;Graduate
1;1;19;19;1;1;1;0;18;Graduate
1;1;37;37;9;9;1;0;25;Dropout
1;1;2;2;3;3;1;0;18;Enrolled
1;1;1;3;5;2;1;0;19;Graduate
1;1;38;19;3;3;1;0;18;Graduate
1;1;12;12;9;9;1;0;24;Dropout
1;1;37;37;7;9;0;0;19;Enrolled
5;1;37;37;4;9;0;0;29;Graduate
1;1;37;37;9;9;0;0;27;Dropout
1;1;38;1;9;10;0;0;18;Graduate
2;1;37;37;9;9;0;0;28;Dropout
2;1;37;37;9;9;0;1;32;Graduate
1;1;37;37;7;7;0;0;30;Dropout
1;1;38;37;7;8;0;0;29;Dropout
1;1;1;19;4;8;0;0;20;Enrolled
1;1;1;1;9;9;0;0;19;Graduate
1;1;37;37;9;9;0;0;29;Graduate
2;1;37;34;9;7;0;0;27;Dropout
1;1;19;19;193;194;0;0;19;Dropout
1;1;37;38;8;7;0;1;21;Dropout
2;1;37;37;9;9;0;0;29;Dropout
2;1;37;37;9;9;0;0;42;Dropout
1;1;19;19;9;7;0;1;18;Graduate
1;1;38;38;9;9;0;0;24;Graduate
2;1;37;37;9;5;0;0;32;Enrolled
1;1;37;1;4;10;0;0;18;Enrolled
1;1;38;38;5;7;0;0;27;Graduate
1;1;38;1;9;10;0;0;18;Graduate
1;1;34;34;99;99;0;1;19;Dropout
1;1;19;37;9;10;0;1;18;Graduate
1;1;3;38;3;8;0;0;21;Enrolled
1;1;38;38;7;9;0;1;26;Graduate
1;1;37;19;9;9;0;1;22;Graduate
2;1;37;37;6;3;1;0;37;Dropout
1;1;19;37;90;90;1;0;24;Dropout
1;1;1;19;3;9;1;0;18;Enrolled
1;1;1;1;4;10;1;1;19;Graduate
2;1;2;1;8;8;1;0;28;Dropout
1;1;37;37;7;7;1;1;18;Graduate
1;1;1;38;5;7;1;0;20;Enrolled
1;1;1;19;4;4;1;0;18;Graduate
2;1;37;37;9;9;1;0;47;Dropout
2;1;37;37;4;1;1;0;38;Graduate
1;1;37;19;9;4;1;1;20;Graduate
1;1;37;37;9;3;1;0;21;Dropout
1;1;19;19;7;8;1;1;19;Enrolled
1;1;37;1;9;10;1;0;25;Enrolled
1;1;3;38;3;5;0;0;18;Graduate
4;1;37;37;6;6;0;0;46;Dropout
1;1;38;38;9;5;0;0;23;Graduate
1;1;1;1;9;9;0;1;20;Graduate
1;1;3;38;3;9;1;0;20;Graduate
1;1;1;1;5;4;1;0;19;Graduate
1;105;1;1;9;9;0;0;18;Dropout
1;1;37;37;9;9;0;1;30;Dropout
1;1;37;37;7;4;0;1;20;Graduate
1;22;38;37;5;9;0;0;22;Graduate
